QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,MCC,NBD,LOC,#Pa,#MC,#AF
<Method>org.junit.gen5.engine.ClassNameFilter.public ClassNameFilter( String ): void,ClassNameFilter( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.gen5.engine.ClassNameFilter.public acceptClass( Class ): boolean,acceptClass( Class ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,1
<Method>org.junit.gen5.engine.ClassNameFilter.public getDescription( ): String,getDescription( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Field>org.junit.gen5.engine.ClassNameFilter->regex,final regex : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.ClassSpecification,ClassSpecification,low,low,low,low,1,3,1,1,0,2,7,5,1,0,2,0,0,0,0.333,0,0,0,,,,7,,,,,,2,,,,,,
<Method>org.junit.gen5.engine.ClassSpecification.public ClassSpecification( Class ): void,ClassSpecification( Class ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.gen5.engine.ClassSpecification.public accept( TestPlanSpecificationElementVisitor ): void,accept( TestPlanSpecificationElementVisitor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
<Field>org.junit.gen5.engine.ClassSpecification->testClass,final testClass : Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.Container<C>,Container,low,low,low,low,0,2,0,1,2,2,5,2,0,0,2,0,0,0,0,0,0,0,,,,5,,,,,,2,,,,,,
<Method>org.junit.gen5.engine.Container<C>.public afterAll( C ): C,afterAll( C ): C,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
<Method>org.junit.gen5.engine.Container<C>.public beforeAll( C ): C,beforeAll( C ): C,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
org.junit.gen5.engine.EngineAwareTestDescriptor,EngineAwareTestDescriptor,low,low,low,low,1,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,,,,2,,,,,,1,,,,,,
<Method>org.junit.gen5.engine.EngineAwareTestDescriptor.public abstract getEngine( ): TestEngine,getEngine( ): TestEngine,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.gen5.engine.EngineDescriptor,EngineDescriptor,low-medium,low,low,low,1,6,1,2,1,5,17,15,1,0,5,0,0,0,0.4,0.7,0,0,,,,17,,,,,,5,,,,,,
<Method>org.junit.gen5.engine.EngineDescriptor.public EngineDescriptor( TestEngine ): void,EngineDescriptor( TestEngine ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
<Method>org.junit.gen5.engine.EngineDescriptor.public final isTest( ): boolean,final isTest( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.gen5.engine.EngineDescriptor.public getDisplayName( ): String,getDisplayName( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.gen5.engine.EngineDescriptor.public getEngine( ): TestEngine,getEngine( ): TestEngine,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.gen5.engine.EngineDescriptor.public isContainer( ): boolean,isContainer( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.gen5.engine.EngineDescriptor->engine,final engine : TestEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.EngineExecutionContext,EngineExecutionContext,low,low,low,low,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,
org.junit.gen5.engine.EngineExecutionListener,EngineExecutionListener,low,low,low,low,2,4,0,1,0,4,5,4,0,0,4,0,0,0,0.375,0,0,0,,,,5,,,,,,4,,,,,,
<Method>org.junit.gen5.engine.EngineExecutionListener.public abstract dynamicTestRegistered( TestDescriptor ): void,dynamicTestRegistered( TestDescriptor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
"<Method>org.junit.gen5.engine.EngineExecutionListener.public abstract executionFinished( TestDescriptor, TestExecutionResult ): void","executionFinished( TestDescriptor, TestExecutionResult ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0
"<Method>org.junit.gen5.engine.EngineExecutionListener.public abstract executionSkipped( TestDescriptor, String ): void","executionSkipped( TestDescriptor, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0
<Method>org.junit.gen5.engine.EngineExecutionListener.public abstract executionStarted( TestDescriptor ): void,executionStarted( TestDescriptor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
org.junit.gen5.engine.EngineFilter,EngineFilter,low,low,low,low,0,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,,,,2,,,,,,1,,,,,,
<Method>org.junit.gen5.engine.EngineFilter.public abstract getDescription( ): String,getDescription( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.gen5.engine.ExecutionRequest,ExecutionRequest,low,low,low,low,2,4,0,1,0,4,13,9,3,0,4,0,0,0.778,0.5,0.667,0,0,,,,13,,,,,,4,,,,,,
"<Method>org.junit.gen5.engine.ExecutionRequest.public ExecutionRequest( TestDescriptor, EngineExecutionListener ): void","ExecutionRequest( TestDescriptor, EngineExecutionListener ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.gen5.engine.ExecutionRequest.public getAttributes( ): Map,getAttributes( ): Map,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.gen5.engine.ExecutionRequest.public getEngineExecutionListener( ): EngineExecutionListener,getEngineExecutionListener( ): EngineExecutionListener,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.gen5.engine.ExecutionRequest.public getRootTestDescriptor( ): TestDescriptor,getRootTestDescriptor( ): TestDescriptor,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.junit.gen5.engine.ExecutionRequest->attributes,final attributes : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.ExecutionRequest->engineExecutionListener,final engineExecutionListener : EngineExecutionListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.ExecutionRequest->rootTestDescriptor,final rootTestDescriptor : TestDescriptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.FileSystemSource,FileSystemSource,low,low,low,low,0,13,5,1,0,9,37,24,2,0,9,0,0,0.5,0.556,0.806,0,0,,,,37,,,,,,9,,,,,,
org.junit.gen5.engine.FileSystemSource.FilePosition,FilePosition,low,low,low,low,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,,,,,,0,,,,,,
<Method>org.junit.gen5.engine.FileSystemSource.public FileSystemSource( File ): void,FileSystemSource( File ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.junit.gen5.engine.FileSystemSource.public FileSystemSource( File, FilePosition ): void","FileSystemSource( File, FilePosition ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.gen5.engine.FileSystemSource.public getFile( ): Optional,getFile( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.gen5.engine.FileSystemSource.public getPosition( ): Optional,getPosition( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.gen5.engine.FileSystemSource.public isDirectory( ): boolean,isDirectory( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,3,1
<Method>org.junit.gen5.engine.FileSystemSource.public isFile( ): boolean,isFile( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,3,1
<Method>org.junit.gen5.engine.FileSystemSource.public isFilePosition( ): boolean,isFilePosition( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,0
<Method>org.junit.gen5.engine.FileSystemSource.public isJavaClass( ): boolean,isJavaClass( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.gen5.engine.FileSystemSource.public isJavaMethod( ): boolean,isJavaMethod( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.gen5.engine.FileSystemSource->positionInFile,final positionInFile : FilePosition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.FileSystemSource->sourceFileOrDirectory,final sourceFileOrDirectory : File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.HierarchicalTestEngine<C>,HierarchicalTestEngine,low,low,low,low,2,14,2,1,1,2,5,4,0,0,2,0,0,0,0,0,0,0,,,,5,,,,,,2,,,,,,
<Method>org.junit.gen5.engine.HierarchicalTestEngine<C>.protected abstract createExecutionContext( ExecutionRequest ): C,abstract createExecutionContext( ExecutionRequest ): C,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-2147483648,1,1,0,0
<Method>org.junit.gen5.engine.HierarchicalTestEngine<C>.public final execute( ExecutionRequest ): void,final execute( ExecutionRequest ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,0
org.junit.gen5.engine.HierarchicalTestExecutor<C>,HierarchicalTestExecutor,low,low-medium,low,low,8,15,11,1,0,6,48,27,5,0,3,0,0,0.7,0.417,0,1,0,,,,48,,,,,,6,,,,,,
org.junit.gen5.engine.HierarchicalTestExecutor.MixinAdapter<C>,MixinAdapter,low,low,low,low,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,,,,,,0,,,,,,
"<Method>org.junit.gen5.engine.HierarchicalTestExecutor<C>. HierarchicalTestExecutor( ExecutionRequest, C ): void"," HierarchicalTestExecutor( ExecutionRequest, C ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,2,3
<Method>org.junit.gen5.engine.HierarchicalTestExecutor<C>. execute( ): void, execute( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,2
"<Method>org.junit.gen5.engine.HierarchicalTestExecutor<C>.private executeAll( TestDescriptor, C ): void","executeAll( TestDescriptor, C ): void",low,low-medium,low,low,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,21,2,10,8
<Field>org.junit.gen5.engine.HierarchicalTestExecutor<C>->adapter,final adapter : MixinAdapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.HierarchicalTestExecutor<C>->listener,final listener : EngineExecutionListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.HierarchicalTestExecutor<C>->rootContext,final rootContext : C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.HierarchicalTestExecutor<C>->rootTestDescriptor,final rootTestDescriptor : TestDescriptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.HierarchicalTestExecutor<C>->singleTestExecutor,final singleTestExecutor : SingleTestExecutor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.JavaSource,JavaSource,low,low,low,low,0,14,6,1,0,10,37,34,2,0,10,0,0,0.3,0.6,0.711,0,0,,,,37,,,,,,10,,,,,,
<Method>org.junit.gen5.engine.JavaSource.public JavaSource( Class ): void,JavaSource( Class ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,2
<Method>org.junit.gen5.engine.JavaSource.public JavaSource( Method ): void,JavaSource( Method ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,2
<Method>org.junit.gen5.engine.JavaSource.public getJavaClass( ): Optional,getJavaClass( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.gen5.engine.JavaSource.public getJavaMethod( ): Optional,getJavaMethod( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.gen5.engine.JavaSource.public isDirectory( ): boolean,isDirectory( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.gen5.engine.JavaSource.public isFile( ): boolean,isFile( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.gen5.engine.JavaSource.public isFilePosition( ): boolean,isFilePosition( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.gen5.engine.JavaSource.public isJavaClass( ): boolean,isJavaClass( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,2
<Method>org.junit.gen5.engine.JavaSource.public isJavaMethod( ): boolean,isJavaMethod( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.gen5.engine.JavaSource.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9,0,5,0
<Field>org.junit.gen5.engine.JavaSource->javaClass,final javaClass : Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.JavaSource->javaMethod,final javaMethod : Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.Leaf<C>,Leaf,low,low,low,low,0,1,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,,,,2,,,,,,1,,,,,,
<Method>org.junit.gen5.engine.Leaf<C>.public abstract execute( C ): C,execute( C ): C,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
org.junit.gen5.engine.MethodSpecification,MethodSpecification,low,low,low,low,1,3,1,1,0,2,9,6,2,0,2,0,0,0,0.375,0,0,0,,,,9,,,,,,2,,,,,,
"<Method>org.junit.gen5.engine.MethodSpecification.public MethodSpecification( Class, Method ): void","MethodSpecification( Class, Method ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.gen5.engine.MethodSpecification.public accept( TestPlanSpecificationElementVisitor ): void,accept( TestPlanSpecificationElementVisitor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,2
<Field>org.junit.gen5.engine.MethodSpecification->testClass,final testClass : Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.MethodSpecification->testMethod,final testMethod : Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.Node<C>,Node,low,low,low,low,0,2,0,1,2,2,19,2,0,0,2,0,0,0,0,0,0,0,,,,19,,,,,,2,,,,,,
org.junit.gen5.engine.Node.SkipResult,SkipResult,low,low,low,low,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,,,,,,0,,,,,,
<Method>org.junit.gen5.engine.Node<C>.public prepare( C ): C,prepare( C ): C,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
<Method>org.junit.gen5.engine.Node<C>.public shouldBeSkipped( C ): SkipResult,shouldBeSkipped( C ): SkipResult,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0
org.junit.gen5.engine.PackageSpecification,PackageSpecification,low,low,low,low,1,3,1,1,0,2,7,5,1,0,2,0,0,0,0.333,0,0,0,,,,7,,,,,,2,,,,,,
<Method>org.junit.gen5.engine.PackageSpecification.public PackageSpecification( String ): void,PackageSpecification( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.gen5.engine.PackageSpecification.public accept( TestPlanSpecificationElementVisitor ): void,accept( TestPlanSpecificationElementVisitor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
<Field>org.junit.gen5.engine.PackageSpecification->packageName,final packageName : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.SingleTestExecutor,SingleTestExecutor,low,low,low,low,1,4,3,1,0,3,11,8,0,0,1,0,0,0,0,0,0,0,,,,11,,,,,,3,,,,,,
org.junit.gen5.engine.SingleTestExecutor.TestExecutable,TestExecutable,low,low,low,low,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,,,,,,0,,,,,,
<Method>org.junit.gen5.engine.SingleTestExecutor. executeSafely( TestExecutable ): TestExecutionResult, executeSafely( TestExecutable ): TestExecutionResult,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,1,3,0
org.junit.gen5.engine.UniqueIdSpecification,UniqueIdSpecification,low,low,low,low,1,3,1,1,0,2,7,5,1,0,2,0,0,0,0.333,0,0,0,,,,7,,,,,,2,,,,,,
<Method>org.junit.gen5.engine.UniqueIdSpecification.public UniqueIdSpecification( String ): void,UniqueIdSpecification( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.gen5.engine.UniqueIdSpecification.public accept( TestPlanSpecificationElementVisitor ): void,accept( TestPlanSpecificationElementVisitor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
<Field>org.junit.gen5.engine.UniqueIdSpecification->uniqueId,final uniqueId : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.gen5.engine.junit4,org.junit.gen5.engine.junit4,low,low,low,low,,,,,,10,27,,,,,,,,,,,,3,3,0,27,0,3,0,1,0,10,,,,,,
org.junit.gen5.engine.junit4.IsJUnit4TestMethod,IsJUnit4TestMethod,low,low,low,low,1,7,3,1,0,3,8,7,0,0,1,0,0,0,0,0,0,0,,,,8,,,,,,3,,,,,,
<Method>org.junit.gen5.engine.junit4.IsJUnit4TestMethod.public test( Method ): boolean,test( Method ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,7,1,3,0
org.junit.gen5.engine.junit4.IsPotentialJUnit4TestClass,IsPotentialJUnit4TestClass,low,low,low,low,1,8,4,1,0,4,10,9,0,0,1,0,0,0,0,0,0,0,,,,10,,,,,,4,,,,,,
<Method>org.junit.gen5.engine.junit4.IsPotentialJUnit4TestClass.public test( Class ): boolean,test( Class ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,9,1,4,0
org.junit.gen5.engine.junit4.JUnit4TestEngine,JUnit4TestEngine,low,low,low,low,4,3,0,1,0,3,9,8,0,0,3,0,0,0,0.444,0,0,0,,,,9,,,,,,3,,,,,,
<Method>org.junit.gen5.engine.junit4.JUnit4TestEngine.public discoverTests( TestPlanSpecification ): EngineAwareTestDescriptor,discoverTests( TestPlanSpecification ): EngineAwareTestDescriptor,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,0
<Method>org.junit.gen5.engine.junit4.JUnit4TestEngine.public execute( ExecutionRequest ): void,execute( ExecutionRequest ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.junit.gen5.engine.junit4.JUnit4TestEngine.public getId( ): String,getId( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Package>org.junit.gen5.engine.junit5,org.junit.gen5.engine.junit5,low,low,low,low,,,,,,9,30,,,,,,,,,,,,1,1,0,30,0,1,0,1,0,9,,,,,,
org.junit.gen5.engine.junit5.JUnit5TestEngine,JUnit5TestEngine,low-medium,low-medium,low,low,9,17,8,2,0,9,30,28,0,1,5,0,1,0,0.56,1,0,0.4,,,,30,,,,,,9,,,,,,
"<Method>org.junit.gen5.engine.junit5.JUnit5TestEngine.private applyEngineFilters( List, JUnit5EngineDescriptor ): void","applyEngineFilters( List, JUnit5EngineDescriptor ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,11,2,3,0
<Method>org.junit.gen5.engine.junit5.JUnit5TestEngine.protected createExecutionContext( ExecutionRequest ): JUnit5EngineExecutionContext,createExecutionContext( ExecutionRequest ): JUnit5EngineExecutionContext,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,0
<Method>org.junit.gen5.engine.junit5.JUnit5TestEngine.public discoverTests( TestPlanSpecification ): JUnit5EngineDescriptor,discoverTests( TestPlanSpecification ): JUnit5EngineDescriptor,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,2,0
<Method>org.junit.gen5.engine.junit5.JUnit5TestEngine.public getId( ): String,getId( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
"<Method>org.junit.gen5.engine.junit5.JUnit5TestEngine.private resolveSpecification( TestPlanSpecification, JUnit5EngineDescriptor ): void","resolveSpecification( TestPlanSpecification, JUnit5EngineDescriptor ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,2,3,0
<Field>org.junit.gen5.engine.junit5.JUnit5TestEngine->ENGINE_ID,static final ENGINE_ID : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.gen5.engine.junit5.descriptor,org.junit.gen5.engine.junit5.descriptor,low,medium-high,medium-high,low,,,,,,142,595,,,,,,,,,,,,16,15,1,595,1,11,0.125,0.917,0.042,142,,,,,,
org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext,AbstractExtensionContext,low,low,low,low,0,10,5,1,2,7,20,17,2,0,5,0,0,0.5,0.5,0.333,0,0,,,,20,,,,,,7,,,,,,
<Method>org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext. AbstractExtensionContext( ExtensionContext ): void, AbstractExtensionContext( ExtensionContext ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext.public getAttribute( String ): Object,getAttribute( String ): Object,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,6,1,2,3
<Method>org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext.public getParent( ): Optional,getParent( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
"<Method>org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext.public putAttribute( String, Object ): void","putAttribute( String, Object ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,1
<Method>org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext.public removeAttribute( String ): Object,removeAttribute( String ): Object,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
<Field>org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext->attributes,final attributes : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.gen5.engine.junit5.descriptor.AbstractExtensionContext->parent,parent : ExtensionContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.junit5.descriptor.ClassBasedContainerExtensionContext,ClassBasedContainerExtensionContext,low-medium,low,low,low,2,6,3,2,0,4,14,12,1,0,4,0,0,0,0.5,0.5,1,0,,,,14,,,,,,4,,,,,,
"<Method>org.junit.gen5.engine.junit5.descriptor.ClassBasedContainerExtensionContext.public ClassBasedContainerExtensionContext( ExtensionContext, ClassTestDescriptor ): void","ClassBasedContainerExtensionContext( ExtensionContext, ClassTestDescriptor ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,1
<Method>org.junit.gen5.engine.junit5.descriptor.ClassBasedContainerExtensionContext.public getDisplayName( ): String,getDisplayName( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.gen5.engine.junit5.descriptor.ClassBasedContainerExtensionContext.public getElement( ): AnnotatedElement,getElement( ): AnnotatedElement,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,0
<Method>org.junit.gen5.engine.junit5.descriptor.ClassBasedContainerExtensionContext.public getTestClass( ): Class,getTestClass( ): Class,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Field>org.junit.gen5.engine.junit5.descriptor.ClassBasedContainerExtensionContext->testDescriptor,final testDescriptor : ClassTestDescriptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.gen5.engine.junit5.descriptor.ClassTestDescriptor,ClassTestDescriptor,medium-high,medium-high,low-medium,medium-high,16,102,30,3,1,21,124,121,2,0,18,0,1,0.5,0.772,0.917,1,0.167,,,,124,,,,,,21,,,,,,
"<Method>org.junit.gen5.engine.junit5.descriptor.ClassTestDescriptor. ClassTestDescriptor( String, Class ): void"," ClassTestDescriptor( String, Class ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,4,2
<Method>org.junit.gen5.engine.junit5.descriptor.ClassTestDescriptor.public afterAll( JUnit5EngineExecutionContext ): JUnit5EngineExecutionContext,afterAll( JUnit5EngineExecutionContext ): JUnit5EngineExecutionContext,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,2,0
<Method>org.junit.gen5.engine.junit5.descriptor.ClassTestDescriptor.public beforeAll( JUnit5EngineExecutionContext ): JUnit5EngineExecutionContext,beforeAll( JUnit5EngineExecutionContext ): JUnit5EngineExecutionContext,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,3,0
