QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,MCC,NBD,LOC,#Pa,#MC,#AF
<Method>org.junit.platform.engine.discovery.UriSelector.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,1
<Field>org.junit.platform.engine.discovery.UriSelector->uri,final uri : URI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.platform.engine.reporting,org.junit.platform.engine.reporting,low,low,low,low,,,,,,6,27,,,,,,,,,,,,1,1,0,27,8,1,0,0.111,0.889,6,,,,,,
org.junit.platform.engine.reporting.ReportEntry,ReportEntry,low,low,low,low,2,44,8,1,0,6,27,23,2,0,4,2,0,0.5,0.5,0.8,0,0,,,,27,,,,,,6,,,,,,
"<Method>org.junit.platform.engine.reporting.ReportEntry.private add( String, String ): void","add( String, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,3,1
<Method>org.junit.platform.engine.reporting.ReportEntry.public final getKeyValuePairs( ): Map,final getKeyValuePairs( ): Map,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.platform.engine.reporting.ReportEntry.public final getTimestamp( ): LocalDateTime,final getTimestamp( ): LocalDateTime,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.reporting.ReportEntry.public static from( Map ): ReportEntry,static from( Map ): ReportEntry,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,2,0
"<Method>org.junit.platform.engine.reporting.ReportEntry.public static from( String, String ): ReportEntry","static from( String, String ): ReportEntry",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,1,0
<Method>org.junit.platform.engine.reporting.ReportEntry.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,2
<Field>org.junit.platform.engine.reporting.ReportEntry->keyValuePairs,final keyValuePairs : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.reporting.ReportEntry->timestamp,final timestamp : LocalDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.platform.engine.support.descriptor,org.junit.platform.engine.support.descriptor,low,medium-high,medium-high,low,,,,,,110,356,,,,,,,,,,,,12,10,2,356,12,11,0.25,0.478,0.272,110,,,,,,
org.junit.platform.engine.support.descriptor.AbstractTestDescriptor,AbstractTestDescriptor,low,low,low-medium,medium-high,4,43,23,1,4,20,73,66,5,0,16,0,0,0.833,0.75,0.846,0,0,,,,73,,,,,,20,,,,,,
"<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.protected AbstractTestDescriptor( UniqueId, String ): void","AbstractTestDescriptor( UniqueId, String ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,2
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public addChild( TestDescriptor ): void,addChild( TestDescriptor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,3,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public final equals( Object ): boolean,final equals( Object ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,8,1,5,0
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public final getChildren( ): Set,final getChildren( ): Set,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public final getDisplayName( ): String,final getDisplayName( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public final getUniqueId( ): UniqueId,final getUniqueId( ): UniqueId,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public final hashCode( ): int,final hashCode( ): int,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public final setParent( TestDescriptor ): void,final setParent( TestDescriptor ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.protected final setSource( TestSource ): void,final setSource( TestSource ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public findByUniqueId( UniqueId ): Optional,findByUniqueId( UniqueId ): Optional,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,10,1,10,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public getParent( ): Optional,getParent( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public getSource( ): Optional,getSource( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public getTags( ): Set,getTags( ): Set,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,0
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public removeChild( TestDescriptor ): void,removeChild( TestDescriptor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,3,1
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public removeFromHierarchy( ): void,removeFromHierarchy( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,0,3,2
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,3,0
<Field>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor->children,final children : Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor->displayName,final displayName : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor->uniqueId,final uniqueId : UniqueId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor->parent,parent : TestDescriptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor->source,source : TestSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.ClassSource,ClassSource,low-medium,low,low,low-medium,4,65,10,1,0,14,43,37,3,1,10,0,0,0.607,0.66,0.467,0,0,,,,43,,,,,,14,,,,,,
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public ClassSource( Class ): void,ClassSource( Class ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.junit.platform.engine.support.descriptor.ClassSource.public ClassSource( Class, FilePosition ): void","ClassSource( Class, FilePosition ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,2,4
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public ClassSource( String ): void,ClassSource( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.junit.platform.engine.support.descriptor.ClassSource.public ClassSource( String, FilePosition ): void","ClassSource( String, FilePosition ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,8,1,4,4
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public final getClassName( ): String,final getClassName( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public final getJavaClass( ): Class,final getJavaClass( ): Class,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,2,4
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public final getPosition( ): Optional,final getPosition( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,2
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,2
<Field>org.junit.platform.engine.support.descriptor.ClassSource->className,final className : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.ClassSource->filePosition,final filePosition : FilePosition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.ClassSource->javaClass,javaClass : Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.ClassSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.ClasspathResourceSource,ClasspathResourceSource,low,low,low,low-medium,3,45,9,1,0,11,34,29,2,1,7,0,0,0.533,0.607,0.333,0,0,,,,34,,,,,,11,,,,,,
<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public ClasspathResourceSource( String ): void,ClasspathResourceSource( String ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public ClasspathResourceSource( String, FilePosition ): void","ClasspathResourceSource( String, FilePosition ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,2,3,2
<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,1,4,4
<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public final getPosition( ): Optional,final getPosition( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public getClasspathResourceName( ): String,getClasspathResourceName( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,2
<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,2
<Field>org.junit.platform.engine.support.descriptor.ClasspathResourceSource->classpathResourceName,final classpathResourceName : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.ClasspathResourceSource->filePosition,final filePosition : FilePosition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.ClasspathResourceSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.CompositeTestSource,CompositeTestSource,low,low,low,low,2,46,8,1,0,8,24,20,1,1,5,0,0,0.625,0.533,0,0,0,,,,24,,,,,,8,,,,,,
<Method>org.junit.platform.engine.support.descriptor.CompositeTestSource.public CompositeTestSource( Collection ): void,CompositeTestSource( Collection ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,3,1
<Method>org.junit.platform.engine.support.descriptor.CompositeTestSource.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,8,1,3,2
<Method>org.junit.platform.engine.support.descriptor.CompositeTestSource.public final getSources( ): List,final getSources( ): List,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.CompositeTestSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.engine.support.descriptor.CompositeTestSource.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,1
<Field>org.junit.platform.engine.support.descriptor.CompositeTestSource->sources,final sources : List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.CompositeTestSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.DirectorySource,DirectorySource,low,low,low,low,3,45,9,1,0,10,30,26,1,1,6,0,0,0.625,0.556,0.333,0,0,,,,30,,,,,,10,,,,,,
<Method>org.junit.platform.engine.support.descriptor.DirectorySource.public DirectorySource( File ): void,DirectorySource( File ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,2,1
<Method>org.junit.platform.engine.support.descriptor.DirectorySource.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,8,1,3,2
<Method>org.junit.platform.engine.support.descriptor.DirectorySource.public final getFile( ): File,final getFile( ): File,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.engine.support.descriptor.DirectorySource.public final getUri( ): URI,final getUri( ): URI,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,0
<Method>org.junit.platform.engine.support.descriptor.DirectorySource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.engine.support.descriptor.DirectorySource.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,1
<Field>org.junit.platform.engine.support.descriptor.DirectorySource->directory,final directory : File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.DirectorySource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.EngineDescriptor,EngineDescriptor,low-medium,low,low,low,1,3,0,2,1,3,10,8,0,0,3,0,0,0,0.444,0,0,0,,,,10,,,,,,3,,,,,,
"<Method>org.junit.platform.engine.support.descriptor.EngineDescriptor.public EngineDescriptor( UniqueId, String ): void","EngineDescriptor( UniqueId, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
<Method>org.junit.platform.engine.support.descriptor.EngineDescriptor.public final isContainer( ): boolean,final isContainer( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.platform.engine.support.descriptor.EngineDescriptor.public final isTest( ): boolean,final isTest( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
org.junit.platform.engine.support.descriptor.FilePosition,FilePosition,low,low,low,low,1,40,4,1,0,9,29,24,2,1,6,0,0,0.533,0.556,0.067,0,0,,,,29,,,,,,9,,,,,,
"<Method>org.junit.platform.engine.support.descriptor.FilePosition.public FilePosition( int, int ): void","FilePosition( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,8,1,2,4
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public getColumn( ): int,getColumn( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public getLine( ): int,getLine( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,2
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,2
<Field>org.junit.platform.engine.support.descriptor.FilePosition->column,final column : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.FilePosition->line,final line : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.FilePosition->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.FileSource,FileSource,low,low,low,low-medium,4,48,10,1,0,12,39,34,2,1,8,0,0,0.533,0.625,0.5,0,0,,,,39,,,,,,12,,,,,,
<Method>org.junit.platform.engine.support.descriptor.FileSource.public FileSource( File ): void,FileSource( File ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.junit.platform.engine.support.descriptor.FileSource.public FileSource( File, FilePosition ): void","FileSource( File, FilePosition ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,2,2,2
<Method>org.junit.platform.engine.support.descriptor.FileSource.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,8,1,4,4
<Method>org.junit.platform.engine.support.descriptor.FileSource.public final getFile( ): File,final getFile( ): File,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.engine.support.descriptor.FileSource.public final getPosition( ): Optional,final getPosition( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.platform.engine.support.descriptor.FileSource.public final getUri( ): URI,final getUri( ): URI,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,0
<Method>org.junit.platform.engine.support.descriptor.FileSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,2
<Method>org.junit.platform.engine.support.descriptor.FileSource.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,2
<Field>org.junit.platform.engine.support.descriptor.FileSource->file,final file : File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.FileSource->filePosition,final filePosition : FilePosition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.FileSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.FileSystemSource,FileSystemSource,low,low,low,low,0,1,0,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,,,,3,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.FileSystemSource.public abstract getFile( ): File,getFile( ): File,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.platform.engine.support.descriptor.MethodSource,MethodSource,low-medium,low,low,low-medium,3,54,12,1,0,12,44,38,3,1,9,0,0,0.5,0.639,0.306,0,0,,,,44,,,,,,12,,,,,,
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public MethodSource( Method ): void,MethodSource( Method ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,6,3
"<Method>org.junit.platform.engine.support.descriptor.MethodSource.public MethodSource( String, String ): void","MethodSource( String, String ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
"<Method>org.junit.platform.engine.support.descriptor.MethodSource.public MethodSource( String, String, String ): void","MethodSource( String, String, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,2,3
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,1,5,6
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public final getMethodName( ): String,final getMethodName( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public final getMethodParameterTypes( ): String,final getMethodParameterTypes( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public getClassName( ): String,getClassName( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,3
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,0,4,3
<Field>org.junit.platform.engine.support.descriptor.MethodSource->className,final className : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.MethodSource->methodName,final methodName : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.MethodSource->methodParameterTypes,final methodParameterTypes : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.MethodSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.PackageSource,PackageSource,low,low,low,low-medium,2,44,8,1,0,9,24,20,1,1,6,0,0,0.625,0.625,0.333,0,0,,,,24,,,,,,9,,,,,,
<Method>org.junit.platform.engine.support.descriptor.PackageSource.public PackageSource( Package ): void,PackageSource( Package ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
<Method>org.junit.platform.engine.support.descriptor.PackageSource.public PackageSource( String ): void,PackageSource( String ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
<Method>org.junit.platform.engine.support.descriptor.PackageSource.public equals( Object ): boolean,equals( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,8,1,3,2
<Method>org.junit.platform.engine.support.descriptor.PackageSource.public final getPackageName( ): String,final getPackageName( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.PackageSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.engine.support.descriptor.PackageSource.public toString( ): String,toString( ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,1
<Field>org.junit.platform.engine.support.descriptor.PackageSource->packageName,final packageName : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.PackageSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.UriSource,UriSource,low,low,low,low,0,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,,,,3,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.UriSource.public abstract getUri( ): URI,getUri( ): URI,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Package>org.junit.platform.engine.support.filter,org.junit.platform.engine.support.filter,low,low,low,low,,,,,,4,20,,,,,,,,,,,,2,2,0,20,2,2,0,0.5,0.5,4,,,,,,
org.junit.platform.engine.support.filter.ClasspathScanningSupport,ClasspathScanningSupport,low,low,low,low,2,15,4,1,0,1,7,5,0,0,0,1,0,0,0,0,0,0,,,,7,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.filter.ClasspathScanningSupport.public static buildClassNamePredicate( EngineDiscoveryRequest ): Predicate,static buildClassNamePredicate( EngineDiscoveryRequest ): Predicate,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,6,0
org.junit.platform.engine.support.filter.ExclusionReasonConsumingFilter<T>,ExclusionReasonConsumingFilter,low,low,low,low,2,11,5,1,0,3,13,9,2,0,2,0,0,0,0.375,0,1,0,,,,13,,,,,,3,,,,,,
"<Method>org.junit.platform.engine.support.filter.ExclusionReasonConsumingFilter<T>.public ExclusionReasonConsumingFilter( Filter, BiConsumer ): void","ExclusionReasonConsumingFilter( Filter, BiConsumer ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,2
<Method>org.junit.platform.engine.support.filter.ExclusionReasonConsumingFilter<T>.public apply( T ): FilterResult,apply( T ): FilterResult,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,1,4,2
<Field>org.junit.platform.engine.support.filter.ExclusionReasonConsumingFilter<T>->filter,final filter : Filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.filter.ExclusionReasonConsumingFilter<T>->reasonConsumer,final reasonConsumer : BiConsumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
