QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,MCC,NBD,LOC,#Pa,#MC,#AF
<Method>org.junit.platform.engine.FilterResult.public included( ): boolean,included( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.FilterResult.public static includedIf( boolean ): FilterResult,static includedIf( boolean ): FilterResult,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Field>org.junit.platform.engine.FilterResult->included,final included : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.SelectorResolutionResult,SelectorResolutionResult,low,low,low,low,0,3,0,0,0,3,30,6,1,2,1,2,0,1,0,1,0,0,,,,30,,,,,,3,,,,,,
org.junit.platform.engine.SelectorResolutionResult.Status,Status,low,low,low,low,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,,,,4,,,,,,0,,,,,,
<Method>org.junit.platform.engine.SelectorResolutionResult.public getStatus( ): Status,getStatus( ): Status,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.SelectorResolutionResult.public static resolved( ): SelectorResolutionResult,static resolved( ): SelectorResolutionResult,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.SelectorResolutionResult.public static unresolved( ): SelectorResolutionResult,static unresolved( ): SelectorResolutionResult,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.junit.platform.engine.SelectorResolutionResult->status,final status : Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.SelectorResolutionResult->RESOLVED_RESULT,static final RESOLVED_RESULT : SelectorResolutionResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.SelectorResolutionResult->UNRESOLVED_RESULT,static final UNRESOLVED_RESULT : SelectorResolutionResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.UniqueId,UniqueId,low,low,low-medium,low,0,5,0,0,0,7,107,28,1,1,5,0,0,0,0.533,1,0,0,,,,107,,,,,,7,,,,,,
org.junit.platform.engine.UniqueId.Segment,Segment,low,low,low,low,0,1,0,0,0,1,31,3,0,1,1,0,0,0,0,0,0,0,,,,31,,,,,,1,,,,,,
<Method>org.junit.platform.engine.UniqueId.public final append( Segment ): UniqueId,final append( Segment ): UniqueId,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,0,0
<Method>org.junit.platform.engine.UniqueId.public getLastSegment( ): Segment,getLastSegment( ): Segment,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.platform.engine.UniqueId.public hasPrefix( UniqueId ): boolean,hasPrefix( UniqueId ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,1,0,0
<Method>org.junit.platform.engine.UniqueId.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,9,0,0,2
<Method>org.junit.platform.engine.UniqueId.public removeLastSegment( ): UniqueId,removeLastSegment( ): UniqueId,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
<Field>org.junit.platform.engine.UniqueId->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.UniqueId->hashCode,transient hashCode : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.UniqueIdFormat,UniqueIdFormat,low,low,low-medium,low,0,2,0,0,0,2,74,16,4,2,1,1,0,1.167,0.25,0,0,0,,,,74,,,,,,2,,,,,,
"<Method>org.junit.platform.engine.UniqueIdFormat. UniqueIdFormat( char, char, char, char ): void"," UniqueIdFormat( char, char, char, char ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,14,4,0,4
<Method>org.junit.platform.engine.UniqueIdFormat.static getDefault( ): UniqueIdFormat,static getDefault( ): UniqueIdFormat,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.junit.platform.engine.UniqueIdFormat->closeSegment,final closeSegment : char,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.UniqueIdFormat->openSegment,final openSegment : char,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.UniqueIdFormat->segmentDelimiter,final segmentDelimiter : char,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.UniqueIdFormat->typeValueSeparator,final typeValueSeparator : char,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.UniqueIdFormat->defaultFormat,static final defaultFormat : UniqueIdFormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.UniqueIdFormat->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.platform.engine.discovery,org.junit.platform.engine.discovery,low,low,medium-high,low,,,,,,30,743,,,,,,,,,,,,21,19,2,743,0,0,0.095,1,0.095,30,,,,,,
org.junit.platform.engine.discovery.AbstractClassNameFilter,AbstractClassNameFilter,low,low,low,low,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,,12,,,,,,0,,,,,,
org.junit.platform.engine.discovery.ClassNameFilter,ClassNameFilter,low,low,low,low,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,,,,7,,,,,,2,,,,,,
org.junit.platform.engine.discovery.ClassSelector,ClassSelector,low,low,low,low,0,1,0,0,0,1,33,4,0,0,1,0,0,0,0,0,0,0,,,,33,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.ClassSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.ClasspathResourceSelector,ClasspathResourceSelector,low,low,low,low,0,1,0,0,0,1,30,4,0,0,1,0,0,0,0,0,0,0,,,,30,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.ClasspathResourceSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.ClasspathRootSelector,ClasspathRootSelector,low,low,low,low,0,1,0,0,0,1,23,4,0,0,1,0,0,0,0,0,0,0,,,,23,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.ClasspathRootSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.DirectorySelector,DirectorySelector,low,low,low,low,0,1,0,0,0,1,27,4,0,0,1,0,0,0,0,0,0,0,,,,27,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.DirectorySelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.DiscoverySelectors,DiscoverySelectors,low,low,low-medium,low,0,1,0,0,0,1,152,1,0,0,1,0,0,0,0,0,0,0,,,,152,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.DiscoverySelectors.private DiscoverySelectors( ): void,DiscoverySelectors( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.platform.engine.discovery.ExcludeClassNameFilter,ExcludeClassNameFilter,low,low,low,low,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,,,19,,,,,,0,,,,,,
org.junit.platform.engine.discovery.ExcludePackageNameFilter,ExcludePackageNameFilter,low,low,low,low,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,,,29,,,,,,0,,,,,,
org.junit.platform.engine.discovery.FilePosition,FilePosition,low,low,low-medium,low,0,6,0,0,0,6,61,18,1,1,4,2,0,0.667,0.167,0.833,0,0,,,,61,,,,,,6,,,,,,
<Method>org.junit.platform.engine.discovery.FilePosition.private FilePosition( int ): void,FilePosition( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,0,1
"<Method>org.junit.platform.engine.discovery.FilePosition.private FilePosition( int, int ): void","FilePosition( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,0,1
<Method>org.junit.platform.engine.discovery.FilePosition.public getLine( ): int,getLine( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.discovery.FilePosition.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.engine.discovery.FilePosition.public static from( int ): FilePosition,static from( int ): FilePosition,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.junit.platform.engine.discovery.FilePosition.public static from( int, int ): FilePosition","static from( int, int ): FilePosition",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
<Field>org.junit.platform.engine.discovery.FilePosition->line,final line : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.discovery.FilePosition->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.discovery.FileSelector,FileSelector,low,low,low,low,0,1,0,0,0,1,31,4,0,0,1,0,0,0,0,0,0,0,,,,31,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.FileSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.IncludeClassNameFilter,IncludeClassNameFilter,low,low,low,low,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,,,20,,,,,,0,,,,,,
org.junit.platform.engine.discovery.IncludePackageNameFilter,IncludePackageNameFilter,low,low,low,low,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,,,,29,,,,,,0,,,,,,
org.junit.platform.engine.discovery.MethodSelector,MethodSelector,low,low,low-medium,low,0,3,1,0,0,6,78,22,0,0,3,0,0,0,0,0,0,0,,,,78,,,,,,6,,,,,,
<Method>org.junit.platform.engine.discovery.MethodSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
<Method>org.junit.platform.engine.discovery.MethodSelector.private lazyLoadJavaClass( ): void,lazyLoadJavaClass( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,0,0,0
<Method>org.junit.platform.engine.discovery.MethodSelector.private lazyLoadJavaMethod( ): void,lazyLoadJavaMethod( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,14,0,1,0
org.junit.platform.engine.discovery.ModuleSelector,ModuleSelector,low,low,low,low,0,1,0,0,0,1,23,4,0,0,1,0,0,0,0,0,0,0,,,,23,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.ModuleSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.NestedClassSelector,NestedClassSelector,low,low,low,low,0,1,0,0,0,1,36,3,0,0,1,0,0,0,0,0,0,0,,,,36,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.NestedClassSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
org.junit.platform.engine.discovery.NestedMethodSelector,NestedMethodSelector,low,low,low-medium,low,0,1,0,0,0,1,54,3,0,0,1,0,0,0,0,0,0,0,,,,54,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.NestedMethodSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
org.junit.platform.engine.discovery.PackageNameFilter,PackageNameFilter,low,low,low,low,0,0,0,1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,,,,10,,,,,,4,,,,,,
org.junit.platform.engine.discovery.PackageSelector,PackageSelector,low,low,low,low,0,1,0,0,0,1,23,4,0,0,1,0,0,0,0,0,0,0,,,,23,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.PackageSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.UniqueIdSelector,UniqueIdSelector,low,low,low,low,0,1,0,0,0,1,23,4,0,0,1,0,0,0,0,0,0,0,,,,23,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.UniqueIdSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
org.junit.platform.engine.discovery.UriSelector,UriSelector,low,low,low,low,0,1,0,0,0,1,23,4,0,0,1,0,0,0,0,0,0,0,,,,23,,,,,,1,,,,,,
<Method>org.junit.platform.engine.discovery.UriSelector.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,0,0
<Package>org.junit.platform.engine.reporting,org.junit.platform.engine.reporting,low,low,low,low,,,,,,0,27,,,,,,,,,,,,1,1,0,27,0,0,0,1,0,0,,,,,,
org.junit.platform.engine.reporting.ReportEntry,ReportEntry,low,low,low,low,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,,,,27,,,,,,0,,,,,,
<Package>org.junit.platform.engine.support.config,org.junit.platform.engine.support.config,low,low,low,low,,,,,,1,21,,,,,,,,,,,,1,1,0,21,0,0,0,1,0,1,,,,,,
org.junit.platform.engine.support.config.PrefixedConfigurationParameters,PrefixedConfigurationParameters,low,low,low,low,0,1,0,0,0,1,21,3,0,0,1,0,0,0,0,0,0,0,,,,21,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.config.PrefixedConfigurationParameters.public size( ): int,size( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Package>org.junit.platform.engine.support.descriptor,org.junit.platform.engine.support.descriptor,low,low,medium-high,low,,,,,,25,507,,,,,,,,,,,,14,12,2,507,0,0,0.214,1,0.214,25,,,,,,
org.junit.platform.engine.support.descriptor.AbstractTestDescriptor,AbstractTestDescriptor,low,low,low-medium,low,0,2,0,0,0,2,74,9,0,0,2,0,0,0,0,0,0,0,,,,74,,,,,,2,,,,,,
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public final hashCode( ): int,final hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.public removeFromHierarchy( ): void,removeFromHierarchy( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
org.junit.platform.engine.support.descriptor.ClassSource,ClassSource,low,low,low-medium,low,0,1,0,0,0,1,51,3,0,1,1,0,0,0,0,0,0,0,,,,51,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.ClassSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.platform.engine.support.descriptor.ClassSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.ClasspathResourceSource,ClasspathResourceSource,low,low,low,low,0,1,0,0,0,1,46,3,0,1,1,0,0,0,0,0,0,0,,,,46,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.ClasspathResourceSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.platform.engine.support.descriptor.ClasspathResourceSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.CompositeTestSource,CompositeTestSource,low,low,low,low,0,1,0,0,0,1,26,3,0,1,1,0,0,0,0,0,0,0,,,,26,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.CompositeTestSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.platform.engine.support.descriptor.CompositeTestSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.DefaultUriSource,DefaultUriSource,low,low,low,low,0,1,0,0,0,1,22,3,0,1,1,0,0,0,0,0,0,0,,,,22,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.DefaultUriSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.platform.engine.support.descriptor.DefaultUriSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.DirectorySource,DirectorySource,low,low,low,low,0,1,0,0,0,1,32,3,0,1,1,0,0,0,0,0,0,0,,,,32,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.DirectorySource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.platform.engine.support.descriptor.DirectorySource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.EngineDescriptor,EngineDescriptor,low,low,low,low,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,7,,,,,,0,,,,,,
org.junit.platform.engine.support.descriptor.FilePosition,FilePosition,low,low,low-medium,low,0,6,0,0,0,6,61,18,1,1,4,2,0,0.667,0.167,0.833,0,0,,,,61,,,,,,6,,,,,,
<Method>org.junit.platform.engine.support.descriptor.FilePosition.private FilePosition( int ): void,FilePosition( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,0,1
"<Method>org.junit.platform.engine.support.descriptor.FilePosition.private FilePosition( int, int ): void","FilePosition( int, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,0,1
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public getLine( ): int,getLine( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.engine.support.descriptor.FilePosition.public static from( int ): FilePosition,static from( int ): FilePosition,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
"<Method>org.junit.platform.engine.support.descriptor.FilePosition.public static from( int, int ): FilePosition","static from( int, int ): FilePosition",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,0,0
<Field>org.junit.platform.engine.support.descriptor.FilePosition->line,final line : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.engine.support.descriptor.FilePosition->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.FileSource,FileSource,low,low,low,low,0,1,0,0,0,1,43,3,0,1,1,0,0,0,0,0,0,0,,,,43,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.FileSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.platform.engine.support.descriptor.FileSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.FileSystemSource,FileSystemSource,low,low,low,low,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,3,,,,,,1,,,,,,
org.junit.platform.engine.support.descriptor.MethodSource,MethodSource,low,low,low-medium,low,0,3,1,0,0,6,90,21,0,1,3,0,0,0,0,0,0,0,,,,90,,,,,,6,,,,,,
<Method>org.junit.platform.engine.support.descriptor.MethodSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.junit.platform.engine.support.descriptor.MethodSource.private lazyLoadJavaClass( ): void,lazyLoadJavaClass( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,0,0,0
<Method>org.junit.platform.engine.support.descriptor.MethodSource.private lazyLoadJavaMethod( ): void,lazyLoadJavaMethod( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,14,0,1,0
<Field>org.junit.platform.engine.support.descriptor.MethodSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.PackageSource,PackageSource,low,low,low,low,0,1,0,0,0,1,28,3,0,1,1,0,0,0,0,0,0,0,,,,28,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.PackageSource.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Field>org.junit.platform.engine.support.descriptor.PackageSource->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.engine.support.descriptor.ResourceUtils,ResourceUtils,low,low,low,low,0,1,0,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,,,,8,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.descriptor.ResourceUtils.private ResourceUtils( ): void,ResourceUtils( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.junit.platform.engine.support.descriptor.UriSource,UriSource,low,low,low,low,0,0,0,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,16,,,,,,2,,,,,,
<Package>org.junit.platform.engine.support.discovery,org.junit.platform.engine.support.discovery,low,low,medium-high,low,,,,,,29,315,,,,,,,,,,,,12,9,3,315,0,1,0.25,1,0.25,29,,,,,,
org.junit.platform.engine.support.discovery.ClassContainerSelectorResolver,ClassContainerSelectorResolver,low,low,low,low,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,,,,19,,,,,,0,,,,,,
org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution,EngineDiscoveryRequestResolution,low,low,low-medium,low,0,1,0,0,0,2,139,5,0,0,1,0,0,0,0,0,0,0,,,,139,,,,,,2,,,,,,
org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.DefaultContext,DefaultContext,low,low,low,low,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,,,,41,,,,,,0,,,,,,
<Method>org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution. run( ): void, run( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,0,0
org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver<T>,EngineDiscoveryRequestResolver,low,low,low-medium,low,0,1,0,0,0,1,68,2,0,0,0,1,0,0,0,0,0,0,,,,68,,,,,,1,,,,,,
org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.Builder<T>,Builder,low,low,low,low,0,2,0,0,0,2,21,3,0,0,2,0,0,0,0,0,0,0,,,,21,,,,,,2,,,,,,
org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.DefaultInitializationContext<T>,DefaultInitializationContext,low,low,low,low,1,1,0,0,0,1,22,3,1,0,1,0,0,0,0,0,0,0,,,,22,,,,,,1,,,,,,
org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver.InitializationContext<T>,InitializationContext,low,low,low,low,0,1,0,1,1,3,5,1,0,0,1,0,0,0,0,0,0,0,,,,5,,,,,,3,,,,,,
<Method>org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolver<T>.public static builder( ): Builder,static builder( ): Builder,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
org.junit.platform.engine.support.discovery.SelectorResolver,SelectorResolver,low,low,low-medium,low,0,0,0,1,0,13,89,0,0,0,0,0,0,0,0,0,0,0,,,,89,,,,,,13,,,,,,
org.junit.platform.engine.support.discovery.SelectorResolver.Context,Context,low,low,low,low,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,,,,6,,,,,,3,,,,,,
org.junit.platform.engine.support.discovery.SelectorResolver.Match,Match,low,low,low,low,0,1,0,0,0,1,29,2,1,0,1,0,0,0,0,0,0,0,,,,29,,,,,,1,,,,,,
org.junit.platform.engine.support.discovery.SelectorResolver.Resolution,Resolution,low,low,low,low,1,3,0,0,0,3,26,6,0,1,1,2,0,0,0.333,0.667,0,0,,,,26,,,,,,3,,,,,,
<Package>org.junit.platform.engine.support.filter,org.junit.platform.engine.support.filter,low,low,low,low,,,,,,1,13,,,,,,,,,,,,1,1,0,13,0,0,0,1,0,1,,,,,,
org.junit.platform.engine.support.filter.ClasspathScanningSupport,ClasspathScanningSupport,low,low,low,low,0,1,0,0,0,1,13,1,0,0,1,0,0,0,0,0,0,0,,,,13,,,,,,1,,,,,,
<Method>org.junit.platform.engine.support.filter.ClasspathScanningSupport.private ClasspathScanningSupport( ): void,ClasspathScanningSupport( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Package>org.junit.platform.engine.support.hierarchical,org.junit.platform.engine.support.hierarchical,low,low,very-high,low,,,,,,92,797,,,,,,,,,,,,45,33,12,797,0,2,0.289,1,0.289,92,,,,,,
org.junit.platform.engine.support.hierarchical.CompositeLock,CompositeLock,low,low,low,low,0,2,0,0,0,4,35,12,0,0,2,0,0,0,0,0,0,0,,,,35,,,,,,4,,,,,,
org.junit.platform.engine.support.hierarchical.CompositeLock.CompositeLockManagedBlocker,CompositeLockManagedBlocker,low,low,low,low,0,3,1,0,0,2,10,8,1,0,2,0,0,0,0,0,0,0,,,,10,,,,,,2,,,,,,
